010,76,B-0076,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,77,B-0077,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,128,B-0128,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,141,B-0141,LUNDIP AQQ.,0,INTER,,3922,NANORTALIK
010,141,B-0141,LUNDIP AQQ.,0,Produktion,,3922,NANORTALIK
010,141,B-0141,LUNDIP AQQ.,0,VARME,,3922,NANORTALIK
010,192,B-0192,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,193,B-0193,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,254,B-0254,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,255,B-0255,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,263,B-0263,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,293,B-0293,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,298,B-0298,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,301,B-0301,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,376,B-0376,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,456,B-0456,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,497,B-0497,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,510,B-0510,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,511,B-0511,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,513,B-0513,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,516,B-0516,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,606,B-0606,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,655,B-0655,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,663,B-0663,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,687,B-0687,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,693,B-0693,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,699,B-0699,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,707,B-0707,LUNDIP AQQ.,0,B,,3922,NANORTALIK
010,718,B-0718,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,722,B-0722,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1060,B-1060,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1160,B-1160,LUNDIP AQQ.,0,GADE,,3922,NANORTALIK
010,1278,B-1278,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1314,B-1314,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1334,B-1334,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1353,B-1353,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1602,B-1602,LUNDIP AQQ.,0,,,3922,NANORTALIK
010,1602,B-1602,LUNDIP AQQ.,0,1,,3922,NANORTALIK
010,1602,B-1602,LUNDIP AQQ.,0,2,,3922,NANORTALIK
010,1602,B-1602,LUNDIP AQQ.,0,3,,3922,NANORTALIK
010,1602,B-1602,LUNDIP AQQ.,0,4,,3922,NANORTALIK
010,14820788,B-0788,"LUNDIP AQQUTAA, Ved B-44",0,Fikt. B-nr,,3922,NANORTALIK
010,265,B-0265,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,265,B-0265,MATHIESENIP AQQ.,0,A,,3922,NANORTALIK
010,299,B-0299,MATHIESENIP AQQ.,0,INTER,,3922,NANORTALIK
010,308,B-0308,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,423,B-0423,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,498,B-0498,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,507,B-0507,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,517,B-0517,MATHIESENIP AQQ.,0,,,3922,NANORTALIK
010,249,B-0249,NANNUP AQQ.,0,A,,3922,NANORTALIK
010,249,B-0249,NANNUP AQQ.,0,B,,3922,NANORTALIK
010,267,B-0267,NANNUP AQQ.,0,,,3922,NANORTALIK
010,306,B-0306,NANNUP AQQ.,0,,,3922,NANORTALIK
010,316,B-0316,NANNUP AQQ.,0,A,,3922,NANORTALIK
010,316,B-0316,NANNUP AQQ.,0,B,,3922,NANORTALIK
010,317,B-0317,NANNUP AQQ.,0,A,,3922,NANORTALIK
010,317,B-0317,NANNUP AQQ.,0,B,,3922,NANORTALIK
010,318,B-0318,NANNUP AQQ.,0,A,,3922,NANORTALIK
010,318,B-0318,NANNUP AQQ.,0,B,,3922,NANORTALIK
010,318,B-0318,NANNUP AQQ.,0,INTER,,3922,NANORTALIK
010,319,B-0319,NANNUP AQQ.,0,A,,3922,NANORTALIK
010,319,B-0319,NANNUP AQQ.,0,B,,3922,NANORTALIK
010,353,B-0353,NANNUP AQQ.,0,,,3922,NANORTALIK
010,475,B-0475,NANNUP AQQ.,0,,,3922,NANORTALIK
010,501,B-0501,NANNUP AQQ.,0,,,3922,NANORTALIK
010,502,B-0502,NANNUP AQQ.,0,,,3922,NANORTALIK
010,508,B-0508,NANNUP AQQ.,0,,,3922,NANORTALIK
010,546,B-0546,NANNUP AQQ.,0,,,3922,NANORTALIK
010,672,B-0672,NANNUP AQQ.,0,,,3922,NANORTALIK
010,673,B-0673,NANNUP AQQ.,0,,,3922,NANORTALIK
010,674,B-0674,NANNUP AQQ.,0,,,3922,NANORTALIK
010,675,B-0675,NANNUP AQQ.,0,,,3922,NANORTALIK
010,676,B-0676,NANNUP AQQ.,0,,,3922,NANORTALIK
010,1040,B-1040,NANNUP AQQ.,0,,,3922,NANORTALIK
010,1040,B-1040,NANNUP AQQ.,0,INTER,,3922,NANORTALIK
010,1207,B-1207,NANNUP AQQ.,0,,,3922,NANORTALIK
010,1565,B-1565,NANNUP AQQ.,0,,,3922,NANORTALIK
010,504,B-0504,NANNUP AQQUTAA,0,,,3922,NANORTALIK
010,1656,B-1656,NANORTALIK,0,,,3922,NANORTALIK
010,1615,B-1615,NANUP AQQUTAA,0,,,3922,NANORTALIK
010,1313,B-1313,Netstation 1,0,Produktion,,3922,NANORTALIK
010,1286,B-1286,Netstation 7,0,Produktion,,3922,NANORTALIK
010,500,B-0500,NIAQORNATSIAQ,0,,,3922,NANORTALIK
010,927,B-0927,NIAQORNATSIAQ,0,,,3922,NANORTALIK
010,1092,B-1092,NIAQORNATSIAQ,0,,,3922,NANORTALIK
010,1311,B-1311,NST 5,0,Produktion,,3922,NANORTALIK
010,130,B-0130,NUGAARSUK,0,,,3922,NANORTALIK
010,278,B-0278,NUGAARSUK,0,INTER,,3922,NANORTALIK
010,281,B-0281,NUGAARSUK,0,,,3922,NANORTALIK
010,512,B-0512,NUGAARSUK,0,,,3922,NANORTALIK
010,276,B-0276,NUK,0,,,3922,NANORTALIK
010,677,B-0677,NUK,0,,,3922,NANORTALIK
010,681,B-0681,NUK,0,,,3922,NANORTALIK
010,683,B-0683,NUK,0,,,3922,NANORTALIK
010,20,B-0020,NUUK,0,,,3922,NANORTALIK
010,1659,B-1659,OTTO KORNELIUSSEN-IP AQQ.,0,,,3922,NANORTALIK
010,476,B-0476,OTTO KORNELIUSSENIP AQQUTAA,0,,,3922,NANORTALIK
010,494,B-0494,OTTO KORNILIUSSEN-ip Aqqutaa,0,,,3922,NANORTALIK
010,381,B-0381,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,381,B-0381,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,382,B-0382,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,382,B-0382,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,383,B-0383,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,383,B-0383,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,392,B-0392,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,392,B-0392,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,392,B-0392,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,396,B-0396,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,396,B-0396,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,397,B-0397,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,397,B-0397,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,411,B-0411,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,421,B-0421,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,426,B-0426,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,426,B-0426,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,427,B-0427,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,427,B-0427,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,428,B-0428,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,428,B-0428,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,429,B-0429,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,429,B-0429,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,430,B-0430,PRS. BENEDIKTIP AQQ.,0,A,,3922,NANORTALIK
010,430,B-0430,PRS. BENEDIKTIP AQQ.,0,B,,3922,NANORTALIK
010,431,B-0431,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,492,B-0492,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,575,B-0575,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,630,B-0630,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,1226,B-1226,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,1226,B-1226,PRS. BENEDIKTIP AQQ.,0,INTER,,3922,NANORTALIK
010,9006,B-9006,PRS. BENEDIKTIP AQQ.,0,,,3922,NANORTALIK
010,304,B-0304,Pumpebrønd v/teknisk afd.,0,ved,,3922,NANORTALIK
010,256,B-0256,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,524,B-0524,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,526,B-0526,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,527,B-0527,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,528,B-0528,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,588,B-0588,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,589,B-0589,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,590,B-0590,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,591,B-0591,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,1130,B-1130,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,1194,B-1194,QAMAJARTERFIK,0,,,3922,NANORTALIK
010,300,B-0300,QUJANARTEQ,0,,,3922,NANORTALIK
010,340,B-0340,QUJANARTEQ,0,,,3922,NANORTALIK
010,340,B-0340,QUJANARTEQ,0,A,,3922,NANORTALIK
010,434,B-0434,QUJANARTEQ,0,,,3922,NANORTALIK
010,463,B-0463,QUJANARTEQ,0,,,3922,NANORTALIK
010,523,B-0523,QUJANARTEQ,0,,,3922,NANORTALIK
010,1222,B-1222,QUJANARTEQ,0,,,3922,NANORTALIK
010,1222,B-1222,QUJANARTEQ,0,INTER,,3922,NANORTALIK
010,1224,B-1224,QUJANARTEQ,0,,,3922,NANORTALIK
010,1224,B-1224,QUJANARTEQ,0,INTER,,3922,NANORTALIK
010,1281,B-1281,QUJANARTEQ,0,,,3922,NANORTALIK
010,1371,B-1371,QUJANARTEQ,0,,,3922,NANORTALIK
010,1567,B-1567,QUJANARTEQ,0,,,3922,NANORTALIK
010,9008,B-9008,QUJANARTEQ,0,,,3922,NANORTALIK
010,344,B-0344,ROSKILDIP AQQ.,0,A,,3922,NANORTALIK
010,344,B-0344,ROSKILDIP AQQ.,0,B,,3922,NANORTALIK
010,457,B-0457,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,514,B-0514,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,518,B-0518,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,519,B-0519,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,587,B-0587,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,1090,B-1090,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,1214,B-1214,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,1284,B-1284,ROSKILDIP AQQ.,0,,,3922,NANORTALIK
010,9008,B-9008,ROSKILDIP AQQ.,0,INTER,,3922,NANORTALIK
010,113,B-0113,SERRATIT,0,,,3922,NANORTALIK
010,292,B-0292,SERRATIT,0,,,3922,NANORTALIK
010,969,B-0969,SERRATIT,0,,,3922,NANORTALIK
010,1167,B-1167,SERRATIT,0,,,3922,NANORTALIK
010,1170,B-1170,SERRATIT,0,,,3922,NANORTALIK
010,1425,B-1425,SERRATIT,0,,,3922,NANORTALIK
010,1554,B-1554,SERRATIT,0,,,3922,NANORTALIK
010,1558,B-1558,SERRATIT,0,,,3922,NANORTALIK
010,79,B-0079,Skolevej,0,,,3922,NANORTALIK
010,103,B-0103,Skolevej,0,,,3922,NANORTALIK
010,114,B-0114,Skolevej,0,,,3922,NANORTALIK
010,261,B-0261,Skolevej,0,,,3922,NANORTALIK
010,651,B-0651,Skolevej,0,,,3922,NANORTALIK
010,720,B-0720,SKOLEVEJ,0,,,3922,NANORTALIK
010,721,B-0721,Skolevej,0,,,3922,NANORTALIK
010,928,B-0928,Skolevej,0,,,3922,NANORTALIK
010,928,B-0928,Skolevej,0,INTER,,3922,NANORTALIK
010,950,B-0950,Skolevej,0,,,3922,NANORTALIK
010,1225,B-1225,Skolevej,0,,,3922,NANORTALIK
010,1225,B-1225,Skolevej,0,INTER,,3922,NANORTALIK
010,1285,B-1285,Skolevej,0,,,3922,NANORTALIK
010,1315,B-1315,Skolevej,0,GADE,,3922,NANORTALIK
010,1315,B-1315,Skolevej,0,Produktion,,3922,NANORTALIK
010,1494,B-1494,Skolevej,0,A,,3922,NANORTALIK
010,1494,B-1494,Skolevej,0,B,,3922,NANORTALIK
010,1494,B-1494,Skolevej,0,C,,3922,NANORTALIK
010,1494,B-1494,Skolevej,0,D,,3922,NANORTALIK
010,1272,B-1272,Spidslastelværk,0,,,3922,NANORTALIK
010,1272,B-1272,Spidslastelværk,0,Produktion,,3922,NANORTALIK
010,262,B-0262,STI,0,,,3922,NANORTALIK
010,654,B-0654,STI,0,,,3922,NANORTALIK
010,929,B-0929,STI,0,,,3922,NANORTALIK
010,1333,B-1333,STI,0,,,3922,NANORTALIK
010,1335,B-1335,STI,0,,,3922,NANORTALIK
010,1637,B-1637,TUAPAMMIUT,0,,,3922,NANORTALIK
010,1638,B-1638,TUAPAMMIUT,0,,,3922,NANORTALIK
010,1639,B-1639,TUAPAMMIUT,0,,,3922,NANORTALIK
010,1639,B-1639,TUAPAMMIUT,0,A,,3922,NANORTALIK
010,1639,B-1639,TUAPAMMIUT,0,A+B,,3922,NANORTALIK
010,1639,B-1639,TUAPAMMIUT,0,B,,3922,NANORTALIK
010,71,B-0071,TUAPANGMIUT,0,,,3922,NANORTALIK
010,172,B-0172,TUAPANGMIUT,0,,,3922,NANORTALIK
010,172,B-0172,TUAPANGMIUT,0,INTER,,3922,NANORTALIK
010,269,B-0269,TUAPANGMIUT,0,,,3922,NANORTALIK
010,351,B-0351,TUAPANGMIUT,0,,,3922,NANORTALIK
010,352,B-0352,TUAPANGMIUT,0,,,3922,NANORTALIK
010,422,B-0422,TUAPANGMIUT,0,A,,3922,NANORTALIK
010,422,B-0422,TUAPANGMIUT,0,B,,3922,NANORTALIK
010,458,B-0458,TUAPANGMIUT,0,,,3922,NANORTALIK
010,522,B-0522,TUAPANGMIUT,0,,,3922,NANORTALIK
010,525,B-0525,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1099,B-1099,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1126,B-1126,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1128,B-1128,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1140,B-1140,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1141,B-1141,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1208,B-1208,TUAPANGMIUT,0,,,3922,NANORTALIK
010,1297,B-1297,TUAPANGMIUT,0,,,3922,NANORTALIK
010,58456,B-8456,TUAPANGMIUT,0,,,3922,NANORTALIK
010,197,B-0197,TUKINGASOQ,0,,,3922,NANORTALIK
010,198,B-0198,TUKINGASOQ,0,,,3922,NANORTALIK
010,199,B-0199,TUKINGASOQ,0,,,3922,NANORTALIK
010,389,B-0389,TUKINGASOQ,0,A,,3922,NANORTALIK
010,390,B-0390,TUKINGASOQ,0,A,,3922,NANORTALIK
010,390,B-0390,TUKINGASOQ,0,B,,3922,NANORTALIK
010,391,B-0391,TUKINGASOQ,0,,,3922,NANORTALIK
010,395,B-0395,TUKINGASOQ,0,A,,3922,NANORTALIK
010,395,B-0395,TUKINGASOQ,0,B,,3922,NANORTALIK
010,479,B-0479,TUKINGASOQ,0,,,3922,NANORTALIK
010,481,B-0481,TUKINGASOQ,0,,,3922,NANORTALIK
010,634,B-0634,TUKINGASOQ,0,,,3922,NANORTALIK
010,638,B-0638,TUKINGASOQ,0,,,3922,NANORTALIK
010,920,B-0920,TUKINGASOQ,0,,,3922,NANORTALIK
010,978,B-0978,TUKINGASOQ,0,,,3922,NANORTALIK
010,345,B-0345,TUNULIARITSEQ,0,A,,3922,NANORTALIK
010,345,B-0345,TUNULIARITSEQ,0,B,,3922,NANORTALIK
010,346,B-0346,TUNULIARITSEQ,0,A,,3922,NANORTALIK
010,346,B-0346,TUNULIARITSEQ,0,B,,3922,NANORTALIK
010,347,B-0347,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,347,B-0347,TUNULIARITSEQ,0,A,,3922,NANORTALIK
010,347,B-0347,TUNULIARITSEQ,0,B,,3922,NANORTALIK
010,347,B-0347,TUNULIARITSEQ,0,C,,3922,NANORTALIK
010,347,B-0347,TUNULIARITSEQ,0,D,,3922,NANORTALIK
010,348,B-0348,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,348,B-0348,TUNULIARITSEQ,0,A,,3922,NANORTALIK
010,348,B-0348,TUNULIARITSEQ,0,B,,3922,NANORTALIK
010,348,B-0348,TUNULIARITSEQ,0,C,,3922,NANORTALIK
010,348,B-0348,TUNULIARITSEQ,0,D,,3922,NANORTALIK
010,349,B-0349,TUNULIARITSEQ,0,A,,3922,NANORTALIK
010,349,B-0349,TUNULIARITSEQ,0,A+B,,3922,NANORTALIK
010,349,B-0349,TUNULIARITSEQ,0,B,,3922,NANORTALIK
010,944,B-0944,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,971,B-0971,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,985,B-0985,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1031,B-1031,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1032,B-1032,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1033,B-1033,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1037,B-1037,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1039,B-1039,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1039,B-1039,TUNULIARITSEQ,0,INTER,,3922,NANORTALIK
010,1054,B-1054,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1055,B-1055,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1056,B-1056,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1057,B-1057,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1058,B-1058,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1059,B-1059,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1061,B-1061,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1166,B-1166,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1215,B-1215,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1239,B-1239,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1240,B-1240,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1241,B-1241,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1248,B-1248,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1249,B-1249,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1249,B-1249,TUNULIARITSEQ,0,GADE,,3922,NANORTALIK
010,1271,B-1271,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1276,B-1276,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1282,B-1282,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1282,B-1282,TUNULIARITSEQ,0,KIOSK,,3922,NANORTALIK
010,1287,B-1287,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1288,B-1288,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1289,B-1289,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1290,B-1290,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1291,B-1291,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1292,B-1292,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1296,B-1296,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1299,B-1299,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1300,B-1300,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1305,B-1305,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1306,B-1306,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1307,B-1307,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1308,B-1308,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1309,B-1309,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,1,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,101,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,102,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,103,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,104,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,105,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,106,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,2,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,3,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,4,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,5,,3922,NANORTALIK
010,1321,B-1321,TUNULIARITSEQ,0,6,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,01,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,2,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,3,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,4,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,5,,3922,NANORTALIK
010,1322,B-1322,TUNULIARITSEQ,0,6,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,01,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,2,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,3,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,4,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,5,,3922,NANORTALIK
010,1323,B-1323,TUNULIARITSEQ,0,6,,3922,NANORTALIK
010,1324,B-1324,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1325,B-1325,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,01,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,02,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,03,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,04,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,05,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,06,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,30,,3922,NANORTALIK
010,1329,B-1329,TUNULIARITSEQ,0,INTER,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,01,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,02,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,03,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,04,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,05,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,06,,3922,NANORTALIK
010,1330,B-1330,TUNULIARITSEQ,0,INTER,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,01,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,02,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,03,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,04,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,05,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,06,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,101,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,102,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,103,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,104,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,105,,3922,NANORTALIK
010,1348,B-1348,TUNULIARITSEQ,0,106,,3922,NANORTALIK
010,1358,B-1358,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,1,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,101,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,102,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,103,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,104,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,105,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,106,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,2,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,3,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,4,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,5,,3922,NANORTALIK
010,1374,B-1374,TUNULIARITSEQ,0,6,,3922,NANORTALIK
010,1388,B-1388,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1389,B-1389,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1390,B-1390,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1391,B-1391,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1392,B-1392,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1393,B-1393,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1394,B-1394,TUNULIARITSEQ,0,,,3922,NANORTALIK
010,1395,B-1395,TUNULIARITSEQ,0,,,3922,NANORTALIK
